iau_id1,eng_name,orig_name,foundedyr,yrclosed,private01,divisions,phd_granting,specialized,countrycode,latitude,longitude
IAU-007869-1,University Of Envigado,Instituci??n Universitaria de Envigado,1993,,0,5,0,0,COL,6.1589201,-75.5807907
IAU-007870-1,Salazar And Herrera University Institution,Instituci??n Universitaria Salazar y Herrera (IUSH),1991,,1,4,0,0,COL,6.2601566,-75.5851895
IAU-008640-1,Departmental Institute Of Fine Arts,Instituto Departamental de Bellas Artes (BELLAS ARTES-CALI),1936,,0,3,0,1,COL,3.4529044,-76.5363032
IAU-009064-1,Central Technical Institute,Escuela Technol??gica Instituto T??cnico Central (ETITIC),1905,,0,6,0,1,COL,4.6058253,-74.081941
IAU-009167-1,Technological Institute Of Soledad Atlantico,Instituto Tecnol??gico de Soledad Atl??ntico (ITSA),1997,,0,3,0,1,COL,10.935228,-74.7658592
IAU-009195-1,Technological Institute Of Putumayo,Instituto Tecnol??gico del Putumayo (ITP),1989,,0,2,0,1,COL,1.157034,-76.6514892
IAU-009203-1,Metropolitan Technological Institute,Instituto Tecnol??gico Metropolitano (ITM),1944,,0,5,1,0,COL,6.2938986,-75.5693428
IAU-009207-1,Pascual Bravo University Institute,Instituci??n Universitaria Pascual Bravo,1938,,0,3,0,1,COL,6.2733441,-75.5858178
IAU-009306-1,Tolima Institute Of Technical Training Professional,Instituto Tolimense de Formaci??n T??cnica Profesional (ITFIP),1980,,0,3,0,1,COL,43.7181152,-79.283241
IAU-009334-1,La Paz University Institute,Instituto Universitario de La Paz (UniPaz),1987,,0,6,0,1,COL,-16.5005605,-68.1342962
IAU-013579-1,Jaime Isaza Cadavid Colombian Polytechnic,Polit??cnico Colombiano Jaime Isaza Cadavid,1964,,0,6,0,0,COL,6.3180272,-75.5643687
IAU-013583-1,Grancolombiano Polytechnic,Polit??cnico Grancolombiano,1981,,1,3,0,0,COL,4.6369515,-74.0558189
IAU-013666-013667-1,Pontifical Xavier University\nCali Branch,Seccional Cali,1970,,1,8,1,0,COL,39.1499074,-84.4740892
IAU-013666-1,Pontifical Xavierian University,Pontificia Universidad Javeriana,1622,,1,32,1,0,COL,4.6284875,-74.0646645
IAU-017056-1,Central Unit Of The Valley Of The Cauca Region,Unidad Central del Valle del Cauca (UCEVA),1971,,0,7,0,0,COL,4.0628768,-76.1984465
IAU-017062-1,Technological Units Of Santander,Unidades Tecnol??gicas de Santander (UTS),1963,,0,4,0,0,COL,7.1051139,-73.1235992
IAU-017166-1,Antonio Nari??O University,Universidad Antonio Nari??o (UAN),1976,,1,17,1,0,COL,4.4942756,-74.1199825
IAU-017189-1,Autonomous University Of Bucaramanga,Universidad Aut??noma de Bucaramanga (UNAB),1952,,1,15,0,0,COL,7.1164673,-73.1054065
IAU-017205-1,Autonomous University Foundation Of Colombia,Fundaci??n Universidad Aut??noma de Colombia (FUAC),1971,,1,5,0,0,COL,4.5984129,-74.0720941
IAU-017214-1,Autonomous University Of Manizales,Universidad Aut??noma de Manizales (UAM),1979,,1,4,1,0,COL,5.0674694,-75.5031743
IAU-017218-1,Autonomous University Of The West,Universidad Aut??noma de Occidente (UAO),1969,,1,6,1,0,COL,4.6383379,-74.0885249
IAU-017231-1,Autonomous University Of The Caribbean,Universidad Aut??noma del Caribe (UAC),1967,,1,6,0,0,COL,11.0036109,-74.8240471
IAU-017244-1,Latin American Autonomous University,Universidad Aut??noma Latinoamericana (UNAULA),1966,,1,7,0,0,COL,6.2514813,-75.5732688
IAU-017286-1,Catholic University Of Colombia,Universidad Cat??lica de Colombia (UCATOLICA),1970,,1,8,1,0,COL,4.6339981,-74.0666364
IAU-017296-1,Catholic University Of Manizales,Universidad Catolica de Manizales (UCM),1954,,1,7,1,0,COL,5.0601744,-75.4873758
IAU-017297-1,Catholic University Of The East,Universidad Cat??lica de Oriente (UCO),1983,,1,8,1,0,COL,6.1502434,-75.3664488
IAU-017316-1,Catholic University Of Pereira,Universidad Cat??lica de Pereira (UCP),1975,,1,4,1,0,COL,4.8052102,-75.7253827
IAU-017328-1,Central University,Universidad Central (UCENTRAL),1966,,1,3,0,0,COL,4.6059549,-74.068697
IAU-017348-1,These University,Universidad CES,1977,,1,8,1,0,COL,40.8075355,-73.9625727
IAU-017359-1,University College Of Cundinamarca,Universidad Colegio Mayor de Cundinamarca,1945,,0,5,0,0,COL,4.6148335,-74.0681504
IAU-017370-1,Co-Operative University Of Colombia,Universidad Cooperativa de Colombia (UCC),1958,,1,7,0,0,COL,6.2465303,-75.5623754
IAU-017389-1,University Foundation Of America,Fundaci??n Universidad de Am??rica (FUA),1952,,1,5,0,0,COL,4.6014464,-74.0617352
IAU-017391-1,University Of Antioch,Universidad de Antioqu??a,1803,,0,50,1,0,COL,6.2677479,-75.5688416
IAU-017404-023354-1,Jorge Tadeo Lozano University Foundation Of Bogota\nCaribbean Branch - Cartagena,Seccional del Caribe - Cartagena,1959,,1,4,0,0,COL,4.606567,-74.067801
IAU-017404-1,Jorge Tadeo Lozano University Foundation Of Bogota,Fundaci??n Universidad de Bogot?? Jorge Tadeo Lozano,1954,,1,7,1,0,COL,4.6074703,-74.0672705
IAU-017406-1,University Of Boyac??.,Fundaci??n Universitaria de Boyac?? (UNIBOYACA),1979,,1,7,0,0,COL,5.5675101,-73.3380827
IAU-017410-1,University Of Caldas,Universidad de Caldas,1937,,0,6,1,0,COL,5.0559546,-75.4928883
IAU-017414-1,University Of Cartagena,Universidad de Cartagena,1774,,0,18,1,0,COL,10.4256375,-75.5497873
IAU-017421-1,University Of Applied And Environmental Sciences,Universidad de Ciencias Aplicadas y Ambientales (UDCA),1983,,1,7,0,0,COL,4.800489,-74.049365
IAU-017436-1,University Of C??Rdoba,Universidad de C??rdoba (UNICOR),1964,,0,7,1,0,COL,8.7892406,-75.8575997
IAU-017446-1,University Of Cundinamarca,Universidad de Cundinamarca (UDEC),1969,,0,7,0,0,COL,4.5787567,-74.2234352
IAU-017469-1,University Of Ibagu??,Universidad de Ibagu?? (UdI),1980,,1,6,0,0,COL,4.450222,-75.1994068
IAU-017473-1,University Of The Amazon,57) 8-4340591 (UNIAMAZONIA),1971,,0,6,1,0,COL,1.620127,-75.6042556
IAU-017484-1,University Of La Guajira,Universidad de La Guajira (UNIGUAJIRA),1976,,0,6,0,0,COL,11.5137141,-72.869363
IAU-017493-1,University Of La Sabana,Universidad de La Sabana,1971,,1,13,1,0,COL,4.8546635,-74.0318183
IAU-017494-1,The University Room,Universidad de La Salle (UNISALLE),1964,,1,10,1,0,COL,40.8071159,-73.9663603
IAU-017521-1,University Of The Andes,Universidad de Los Andes (UNIANDES),1948,,1,30,1,0,COL,4.6014581,-74.0661334
IAU-017526-1,University Of The Plains,Universidad de Los Llanos (UNILLANOS),1974,,0,6,1,0,COL,4.074437,-73.5829436
IAU-017532-1,University Of Manizales,Universidad de Manizales,1954,,1,5,1,0,COL,5.0766812,-75.5197082
IAU-017538-1,University Of Medellin,Universidad de Medell??n (UDEM),1950,,1,8,1,0,COL,6.2315767,-75.6099785
IAU-017547-1,University Of Nari??O,Universidad de Nari??o (UDENAR),1712,,0,11,1,0,COL,1.2315202,-77.2935323
IAU-017566-1,University Of Pamplona,Universidad de Pamplona (UDEP),1960,,0,7,1,0,COL,7.3858376,-72.6491755
IAU-017597-017598-1,University Of San Buenaventura\nCali Branch,Seccional Cali (USBCALI),1708,,1,14,1,0,COL,3.344976,-76.5444787
IAU-017597-017599-1,University Of San Buenaventura\nCartagena Branch,Seccional Cartagena (USBCTG),1992,,1,7,0,0,COL,10.3866314,-75.4659522
IAU-017597-017600-1,University Of San Buenaventura\nMedell??N Branch,Seccional Medell??n (USBMED),1967,,1,6,1,0,COL,6.2546253,-75.5735697
IAU-017597-1,University Of San Buenaventura,Universidad de San Buenaventura (USB),1708,,1,5,1,0,COL,4.7513664,-74.0299235
IAU-017607-1,University Of Santander,Universidad de Santander (UDES),1985,,1,7,1,0,COL,7.1056064,-73.0951113
IAU-017615-1,University Of Sucre,Universidad de Sucre,1977,,0,5,1,0,COL,9.315116,-75.3883712
IAU-017636-1,University Of The Atlantic,Universidad del Atl??ntico,1941,,0,10,1,0,COL,11.0191881,-74.8731999
IAU-017641-1,University Of Cauca,Universidad del Cauca (UNICAUCA),1827,,0,11,1,0,COL,2.4409944,-76.6048862
IAU-017662-1,University Of Magdalena,Universidad del Magdalena (UNIMAGDALENA),1958,,0,10,1,0,COL,11.226342,-74.188573
IAU-017670-1,University Of The North,Universidad del Norte (UNINORTE),1966,,1,11,1,0,COL,11.0194794,-74.8504209
IAU-017679-1,University Of The Pacific,Universidad del Pac??fico (UNIPACIFICO),1988,,0,9,0,0,COL,3.8478884,-76.9992011
IAU-017684-1,University Of Quind??O.,Universidad del Quind??o,1960,,0,7,1,0,COL,4.5539405,-75.6602179
IAU-017685-1,Rosary University,Universidad del Rosario,1653,,1,9,1,0,COL,4.7991177,-74.0306491
IAU-017688-023391-1,University Of The Sinu River\nCartagena Branch,Seccional Cartagena,1999,,1,5,0,0,COL,10.4093511,-75.5155115
IAU-017688-1,University Of The Sinu River,Universidad del Sin?? (UNISINU),1975,,1,6,0,0,COL,8.7671218,-75.8849401
IAU-017694-1,University Of Tolima,Universidad del Tolima (UTOLIMA),1945,,0,10,1,0,COL,4.4277801,-75.213388
IAU-017706-017698-1,University Of The Valley\nBuga Branch,Sede Buga,1986,,0,10,0,0,COL,3.3758083,-76.5333726
IAU-017706-017704-1,University Of The Valley\nZarzal Branch,Sede Zarzal,1986,,0,4,0,0,COL,4.3715962,-76.0709375
IAU-017706-023390-1,University Of The Valley\nPacific Branch,Sede Pac??fico,1986,,0,5,0,0,COL,3.3758083,-76.5333726
IAU-017706-1,University Of The Valley,Universidad del Valle (UNIVALLE),1945,,0,9,1,0,COL,3.3762004,-76.5309008
IAU-017725-1,Francisco Jos?? De Caldas District University,Universidad Distrital Francisco Jos?? de Caldas (UDISTRITAL),1948,,0,5,1,0,COL,4.6281256,-74.0655418
IAU-017733-1,Eafit University,Universidad Escuela de Administraci??n y Finanzas y Tecnolog??as,1960,,1,6,1,0,COL,6.1997094,-75.5792681
IAU-017734-1,Ean University,Universidad EAN,1968,,1,5,1,0,COL,4.6555538,-74.0580349
IAU-017736-1,The University Forest,Universidad El Bosque,1978,,1,4,1,0,COL,4.7112637,-74.0321073
IAU-017767-1,Externado University Of Colombia,Universidad Externado de Colombia,1886,,1,12,1,0,COL,4.5953562,-74.0685881
IAU-017778-023392-1,University Francis De Paula Santander\nOca??A Branch,Seccional Oca??a (UFPSO),1974,,0,4,0,0,COL,8.2448757,-73.3405952
IAU-017778-1,Francisco De Paula Santander University,Universidad Francisco de Paula Santander (UFPS),1962,,0,8,0,0,COL,7.8981152,-72.4887029
IAU-017814-2,Icesi University,Universidad ICESI,1979,,1,6,1,0,COL,3.3425569,-76.5298476
IAU-017816-1,Incca University Of Colombia,Universidad INCCA de Colombia (UNINCCA),1955,,1,5,0,0,COL,4.611525,-74.072597
IAU-017821-1,Industrial University Of Santander,Universidad Industrial de Santander (UIS),1948,,0,10,1,0,COL,7.1393434,-73.1194818
IAU-017902-023393-1,La Gran Colombia University\nArmenia Branch,Seccional Armenia (UGCA),1971,,1,4,0,0,COL,4.5391636,-75.6667197
IAU-017902-1,La Gran Colombia University,Universidad La Gran Colombia (UGC),1953,,1,6,0,0,COL,4.62977,-74.06779
IAU-017925-017926-1,Private University\nBarranquilla Branch,Seccional Barranquilla,1956,,1,5,0,0,COL,11.0187555,-74.8618104
IAU-017925-017927-1,Private University\nCali Branch,Seccional Cali,1946,,1,4,0,0,COL,3.344976,-76.5444787
IAU-017925-017929-1,Private University\nPereira Branch,Seccional Pereira,1971,,1,4,0,0,COL,4.7948577,-75.6877364
IAU-017925-1,Private University,Universidad Libre,1923,,1,5,1,0,COL,4.594805,-74.075549
IAU-017941-1,Manuela Beltr??N University,Universidad Manuela Beltr??n (UMB),1975,,1,6,1,0,COL,4.6425311,-74.0543183
IAU-017943-1,Mariana University,Universidad Mariana,1965,,1,5,1,0,COL,1.223827,-77.283342
IAU-017961-1,Metropolitan University,Universidad Metropolitana (UNIMETRO),1973,,1,11,0,0,COL,10.9930187,-74.8135082
IAU-017984-1,New Granada Military University,Universidad Militar Nueva Granada (UMNG),1982,,0,9,1,0,COL,4.6831373,-74.0422872
IAU-017998-1,National Open And Distance University,Universidad Nacional Abierta y a Distancia (UNAD),1981,,0,7,1,0,COL,4.5852438,-74.0973718
IAU-018021-018019-1,National University Of Colombia\nSan Andr??S Isla Branch,Sede San Andr??s Isla,1997,,0,1,1,1,COL,12.5362943,-81.7079094
IAU-018021-018020-1,National University Of Colombia\nLeticia Branch,Sede Leticia,1989,,0,1,1,1,COL,-4.1937385,-69.9410228
IAU-018021-018022-1,National University Of Colombia\nManizales Branch,Sede Manizales,1948,,0,6,1,0,COL,43.7824893,-79.1887005
IAU-018021-018023-1,National University Of Colombia\nMedell??N Branch,Sede Medell??n,1936,,0,10,1,0,COL,6.258062,-75.5682889
IAU-018021-018024-1,National University Of Colombia\nPalmira Branch,Sede Palmira,1946,,0,2,1,0,COL,3.5121776,-76.3074038
IAU-018021-018025-1,National University Of Colombia\nOrinoquia Branch,Sede Orinoquia,1996,,0,5,0,0,COL,7.0132098,-70.7445755
IAU-018021-023395-1,National University Of Colombia\nTumaco Branch,Sede Tumaco (UNA),1997,,0,15,0,0,COL,1.6099165,-78.7205306
IAU-018021-1,National University Of Colombia,Universidad Nacional de Colombia (UNAL),1867,,0,19,1,0,COL,4.6381938,-74.0840464
IAU-018183-1,National Pedagogical University,Universidad Pedag??gica Nacional,1936,,0,5,1,0,COL,4.6583654,-74.0591799
IAU-018187-018188-1,Pedagogical And Technological University Of Colombia\nChiquinquir?? Branch,Seccional Chiquinquir??,1973,,0,4,0,0,COL,5.6109264,-73.8150408
IAU-018187-018189-1,Pedagogical And Technological University Of Colombia\nDuitama Branch,"UPTC, Duitama (UPTC)",1971,,0,10,0,0,COL,5.8236618,-73.0332318
IAU-018187-018190-1,Pedagogical And Technological University Of Colombia\nSogamoso Branch,"UPTC, Sogamoso (UPTC)",1972,,0,12,1,0,COL,5.7044155,-72.9417943
IAU-018187-1,Pedagogical And Technological University Of Colombia,Universidad Pedag??gica y Tecnol??gica de Colombia (UPTC),1827,,0,8,1,0,COL,5.5520095,-73.3566646
IAU-018203-018204-1,Pilot University Corporation Of Colombia\nGirardot Branch,Seccional Girardot,1986,,1,10,0,0,COL,4.3007902,-74.8113956
IAU-018203-1,Pilot University Corporation Of Colombia,Corporaci??n Universidad Piloto de Colombia,1962,,1,16,0,0,COL,4.6321992,-74.0655171
IAU-018255-018256-1,Pontifical Bolivarian University\nBucaramanga Branch,Seccional Bucaramanga,1990,,1,5,0,0,COL,7.038142,-73.072204
IAU-018255-018257-1,Pontifical Bolivarian University\nMonter??A Branch,Seccional Monter??a,1995,,1,5,0,0,COL,8.804592,-75.850386
IAU-018255-018258-1,Pontifical Bolivarian University\nPalmira Branch,Seccional Palmira,1997,,1,5,0,0,COL,3.5401153,-76.2886581
IAU-018255-1,Pontifical Bolivarian University,Universidad Pontificia Bolivariana (UPB),1936,,1,8,1,0,COL,6.242341,-75.5893626
IAU-018265-023397-1,Popular University Of C??Sar\nAguachica Branch,Seccional Aguachica,1996,,0,2,0,0,COL,8.3147612,-73.5964303
